DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2019-10,263.104,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2019-11,433.041,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2019-12,773.454,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-01,535.959,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-02,467.126,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-03,544.474,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-04,402.676,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-05,368.580,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-06,412.474,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-07,486.633,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-08,457.472,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-09,334.111,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-10,552.209,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-11,359.153,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2020-12,390.936,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-01,1154.850,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-02,1184.705,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-03,1013.403,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-04,999.815,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-05,979.898,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-06,680.452,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-07,634.829,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-08,448.660,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,AL,2021-09,284.315,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,AL,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,AL,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-01,1.510,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-02,1.881,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-03,2.591,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-04,2.980,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-05,3.252,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-06,3.668,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-07,3.931,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-08,3.658,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-09,2.850,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-10,2.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-11,2.110,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2020-12,1.503,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-01,1.734,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-02,2.488,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-03,3.779,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-04,3.708,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-05,4.674,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-06,4.724,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-07,4.844,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-08,4.588,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,AL,2021-09,3.754,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,AL,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,AL,2021-06,0.000,
